timestamp,month,hour,temperature_c,wind_kmh,solar_irradiance_wm2,demand_electrical_kw,demand_thermal_kw
2024-01-02 13:00:00,1,13,2.8587398747703023,31.26420028935248,698.187365723015,189.29,48.73
2024-01-02 14:00:00,1,14,4.148065332868887,16.50739598766121,672.5533389553079,194.21,48.74
2024-01-02 15:00:00,1,15,-1.8892330601325507,23.02714570830342,376.2648049462427,189.16,55.15
2024-01-02 16:00:00,1,16,-3.993028066082135,34.298280906949735,255.70658430886152,192.65,60.91
2024-01-02 17:00:00,1,17,-4.414401118017392,15.383663216539656,152.87048250008442,192.48,60.54
2024-01-02 18:00:00,1,18,-9.603283287019572,19.413824603481302,7.730068235258518e-14,191.18,76.96
2024-01-02 19:00:00,1,19,-4.202686907756006,21.97701023615376,0.0,226.24,57.78
2024-01-02 20:00:00,1,20,-6.588289234034631,20.148721673428174,0.0,184.52,63.5
2024-01-02 21:00:00,1,21,-2.55002161643731,28.63482780042702,0.0,178.15,55.14
2024-01-02 22:00:00,1,22,-6.671181244754182,24.271307178731178,0.0,174.99,70.36
2024-01-02 23:00:00,1,23,-4.872842990220168,31.00473368066203,0.0,179.31,61.62
2024-01-03 00:00:00,1,0,0.38542899963723265,33.13901577930296,0.0,176.01,50.67
2024-01-03 01:00:00,1,1,-3.7962574674716416,15.386454805761591,0.0,182.18,61.71
2024-01-03 02:00:00,1,2,-1.3982983545918768,27.465830740376568,0.0,179.99,54.09
2024-01-03 03:00:00,1,3,-0.6584956534346338,33.461848082847155,0.0,179.73,51.81
2024-01-03 04:00:00,1,4,-1.3150413279375757,20.764154064906965,0.0,182.31,49.81
2024-01-03 05:00:00,1,5,1.324211965698697,27.56238285777721,0.0,180.49,50.41
2024-01-03 06:00:00,1,6,-2.8635453450560426,19.659558478853036,0.0,182.47,57.92
2024-01-03 07:00:00,1,7,-2.9082871257745717,34.805146932617575,111.0963914103064,179.68,57.79
2024-01-03 08:00:00,1,8,-1.5483100678397883,21.605382701250946,259.50134905714924,188.06,52.05
2024-01-03 09:00:00,1,9,0.5431116341460154,33.62477539317611,284.1654322787004,191.9,48.37
2024-01-03 10:00:00,1,10,0.06058105814984183,33.0320603403747,522.440487654406,190.07,50.62
2024-01-03 11:00:00,1,11,0.43403778484933797,17.931147581034224,596.0827128830354,189.97,52.19
2024-01-03 12:00:00,1,12,-4.575916427038054,16.539930851398534,592.1799479831478,190.27,60.64
2024-01-03 13:00:00,1,13,-5.460934773244389,27.542433344705756,606.1050032993696,228.26,63.69
2024-01-03 14:00:00,1,14,-1.0607362146520896,25.704583753146025,414.2003892272892,189.3,50.48
2024-01-03 15:00:00,1,15,1.5571494385446036,32.16195904737481,478.9532820502653,193.78,47.06
2024-01-03 16:00:00,1,16,-0.8555666397572845,33.11215269457398,283.9567034484926,189.3,52.02
2024-01-03 17:00:00,1,17,0.9731422601170596,22.6609415377091,154.09574944171771,190.09,47.83
2024-01-03 18:00:00,1,18,-3.6413410796136843,27.68322153781817,9.469955594482832e-14,187.59,57.46
2024-01-03 19:00:00,1,19,-2.818134109441168,20.35444183344187,0.0,189.44,59.09
2024-01-03 20:00:00,1,20,2.7056937251284223,16.561106316590553,0.0,193.47,53.94
2024-01-03 21:00:00,1,21,-3.6139721792692914,24.29555835298993,0.0,176.51,58.97
2024-01-03 22:00:00,1,22,-3.923199345546244,24.396301130764154,0.0,177.81,61.4
2024-01-03 23:00:00,1,23,-2.7472744385748973,15.42525732807186,0.0,176.82,57.91
2024-01-04 00:00:00,1,0,-2.3402594655749693,21.239869743381146,0.0,178.88,55.55
2024-01-04 01:00:00,1,1,1.6792327569460666,19.706703891259497,0.0,182.06,54.4
2024-01-04 02:00:00,1,2,-1.508060134025595,24.831673659090388,0.0,179.9,49.9
2024-01-04 03:00:00,1,3,2.9456995458876643,30.582836799454093,0.0,179.32,51.53
2024-01-04 04:00:00,1,4,-0.5595579699720012,23.1850630076276,0.0,180.5,50.33
2024-01-04 05:00:00,1,5,-4.0747228496687375,30.68307834715676,0.0,183.35,59.19
2024-01-04 06:00:00,1,6,-3.6928980190295544,23.894906778750393,0.0,177.53,57.7
2024-01-04 07:00:00,1,7,2.9341217226497704,15.701633128728282,129.4771106681116,179.63,50.36
2024-01-04 08:00:00,1,8,-3.3378944460175846,30.134373375968373,356.87319855420014,190.48,55.41
2024-01-04 09:00:00,1,9,0.6329803214562109,33.49590177122492,310.1902432574714,190.7,47.33
2024-01-04 10:00:00,1,10,-4.90615466450856,27.984975197464763,457.7145264503116,188.72,56.06
2024-01-04 11:00:00,1,11,4.628887102272714,15.481486264060468,582.8594529305533,190.43,55.06
2024-01-04 12:00:00,1,12,-3.662452104392404,30.660257756162395,678.6116286404203,188.49,60.77
2024-01-04 13:00:00,1,13,-0.7289961163422969,28.824764238412634,484.084617234797,191.22,54.85
2024-01-04 14:00:00,1,14,-6.090393069599642,19.874998759193513,422.88630564254254,189.18,64.51
2024-01-04 15:00:00,1,15,-4.245034514442553,25.043895403238192,287.7343298618662,189.9,60.4
2024-01-04 16:00:00,1,16,-3.772700090896869,25.295221074300958,242.52190104408737,188.94,61.8
2024-01-04 17:00:00,1,17,-3.587671641559041,28.530850160147,144.11029753279522,186.79,57.01
2024-01-04 18:00:00,1,18,-2.403828817866435,23.25416828831606,8.375500934866155e-14,190.07,55.8
2024-01-04 19:00:00,1,19,1.3254669698744412,16.35528420509435,0.0,192.64,50.17
2024-01-04 20:00:00,1,20,-1.411610486979477,25.430023999636035,0.0,191.51,53.25
2024-01-04 21:00:00,1,21,4.488480299194085,21.202421256978216,0.0,181.55,49.1
2024-01-04 22:00:00,1,22,-1.7544663209172038,33.886555139054664,0.0,179.35,53.9
2024-01-04 23:00:00,1,23,-7.7191574828788525,30.589598693079893,0.0,182.82,67.88
2024-01-05 00:00:00,1,0,-10.000255174906977,28.267610758335266,0.0,180.14,76.88
2024-01-05 01:00:00,1,1,-3.4946303382024357,25.10142754180535,0.0,181.68,60.36
2024-01-05 02:00:00,1,2,-2.26866446398928,30.691622165446272,0.0,219.79,57.71
2024-01-05 03:00:00,1,3,-6.035098825129339,21.976650963226064,0.0,181.27,63.63
2024-01-05 04:00:00,1,4,-3.1824614101393456,33.64774556587457,0.0,183.49,58.62
2024-01-05 05:00:00,1,5,-2.2029459996601264,25.77358312895956,0.0,182.05,56.87
2024-01-05 06:00:00,1,6,-3.4223137859734156,21.282745123183247,0.0,179.21,61.27
2024-01-05 07:00:00,1,7,-0.2043948330574259,25.948686934053637,121.00927792793877,177.91,49.84
2024-01-05 08:00:00,1,8,-2.1603171159184917,25.903996134876447,330.71324875938893,189.68,52.99
2024-01-05 09:00:00,1,9,5.057111003414372,25.94534990399398,386.92570095192076,189.8,51.57
2024-01-05 10:00:00,1,10,-4.817629522353444,23.57516712068938,562.7283071876169,188.0,59.38
2024-01-05 11:00:00,1,11,1.2038641354599822,24.839196118545928,675.3635790083431,190.48,50.7
2024-01-05 12:00:00,1,12,-1.3198013043369512,25.20436025843739,740.644765671036,191.26,53.08
2024-01-05 13:00:00,1,13,-2.430402224439582,30.836534853827544,400.6131171573735,187.82,55.28
2024-01-05 14:00:00,1,14,-5.016395378714559,16.010379993836764,559.063313147917,190.26,63.77
2024-01-05 15:00:00,1,15,-2.3889233227513444,16.32607363849424,530.6231018366483,188.35,53.63
2024-01-05 16:00:00,1,16,-2.837547642518553,27.74458642679175,341.4445375613943,193.41,55.38
2024-01-05 17:00:00,1,17,-1.1982784319418074,16.8574200289476,154.25724261008622,189.91,53.72
2024-01-05 18:00:00,1,18,-4.008736021421386,17.048432740768636,4.8798677769012296e-14,188.73,58.16
2024-01-05 19:00:00,1,19,-6.111205480890949,21.092495767354862,0.0,192.63,65.91
2024-01-05 20:00:00,1,20,-6.671997042790157,18.041424774474415,0.0,191.58,65.01
2024-01-05 21:00:00,1,21,-3.0011516759173906,27.078084590318873,0.0,178.59,57.44
2024-01-05 22:00:00,1,22,-2.0792278458060767,34.76328403771154,0.0,175.84,55.06
2024-01-05 23:00:00,1,23,3.4810012653678655,31.267792287497006,0.0,177.06,50.85
2024-01-06 00:00:00,1,0,0.2565102432583082,18.601133758069885,0.0,177.53,50.31
2024-01-06 01:00:00,1,1,-4.379536785489216,21.922312476819826,0.0,177.84,58.74
2024-01-06 02:00:00,1,2,1.5687009010957582,34.7054314448929,0.0,179.37,48.25
2024-01-06 03:00:00,1,3,0.3092815778311042,19.152340154818404,0.0,182.73,49.89
2024-01-06 04:00:00,1,4,-1.9330452570045746,31.419112246499946,0.0,176.32,55.35
2024-01-06 05:00:00,1,5,1.6438895570944645,17.127622610188848,0.0,177.46,51.04
2024-01-06 06:00:00,1,6,-3.212182165489912,16.88959817146722,0.0,181.03,55.63
2024-01-06 07:00:00,1,7,-4.881987651444556,29.450287745174073,179.97700467003202,175.02,60.88
2024-01-06 08:00:00,1,8,1.2827803239077835,23.705080465900895,295.38017062190477,185.77,51.15
2024-01-06 09:00:00,1,9,-8.167196003556612,28.607982154881633,558.3193188882152,190.98,71.19
2024-01-06 10:00:00,1,10,-3.3264672309752625,15.943658210463521,481.21911123300913,191.91,57.52
2024-01-06 11:00:00,1,11,4.5610645737316355,29.36904393787104,525.1415790100676,191.06,50.37
2024-01-06 12:00:00,1,12,3.2822733292034423,33.4895391237035,680.8055320865419,188.58,48.77
2024-01-06 13:00:00,1,13,-3.6420941567947462,28.61472008582676,574.9739732294872,188.61,57.36
2024-01-06 14:00:00,1,14,-3.0442991205470897,20.458810399247795,502.2261574002979,186.68,60.86
2024-01-06 15:00:00,1,15,-0.8286980787136677,32.396186254490914,560.5919098129415,189.38,52.71
2024-01-06 16:00:00,1,16,-2.8250205516556526,19.51987169286017,210.78971294766083,186.81,59.41
2024-01-06 17:00:00,1,17,-0.7407511310670889,21.311186383578654,141.45893503552605,190.06,52.07
2024-01-06 18:00:00,1,18,0.2896397539209583,16.609131342032533,9.126675691309968e-14,187.11,48.78
2024-01-06 19:00:00,1,19,0.939702397360128,28.624810394622987,0.0,191.73,46.9
2024-01-06 20:00:00,1,20,1.2811411083077524,31.929950060190368,0.0,187.85,52.8
2024-01-06 21:00:00,1,21,-1.079781634302333,33.10514467316379,0.0,178.44,53.29
2024-01-06 22:00:00,1,22,-2.1269675683523728,25.89231660499994,0.0,182.52,55.63
2024-01-06 23:00:00,1,23,-5.347151817299336,27.029122210460606,0.0,179.8,64.3
2024-01-07 00:00:00,1,0,-0.9899587337002775,31.210336428660522,0.0,179.63,53.13
2024-01-07 01:00:00,1,1,-10.404497159929166,27.653818013227674,0.0,181.62,73.24
2024-01-07 02:00:00,1,2,-8.036487842567377,31.236191011631856,0.0,182.03,72.89
2024-01-07 03:00:00,1,3,0.3522436542728382,15.76789041686171,0.0,176.92,46.47
2024-01-07 04:00:00,1,4,-5.894385053958912,33.4111584296254,0.0,181.71,62.66
2024-01-07 05:00:00,1,5,0.9257405642688719,24.67155372521386,0.0,179.71,54.53
2024-01-07 06:00:00,1,6,-1.8124632241812164,25.002324013801022,0.0,180.81,51.61
2024-01-07 07:00:00,1,7,-0.20061769145741937,23.760469206857824,162.1020816380763,176.47,50.38
2024-01-07 08:00:00,1,8,-0.9928811056351279,15.497684366178738,208.48952002452603,190.79,58.2
2024-01-07 09:00:00,1,9,-2.0778810766951232,21.5445104479236,434.53339616041774,191.85,54.59
2024-01-07 10:00:00,1,10,-7.846607971775573,18.795751838750473,495.09569885726955,185.74,69.46
2024-01-07 11:00:00,1,11,2.524831905490692,18.062564685751514,489.22291233207204,188.63,51.15
2024-01-07 12:00:00,1,12,-3.8771493064428113,34.81136055501632,631.0970283371164,192.98,55.25
2024-01-07 13:00:00,1,13,-1.681621634838962,19.843089189945413,745.2371918966123,190.75,54.46
2024-01-07 14:00:00,1,14,-3.103136753925968,27.456806904114046,451.15244259477277,191.44,58.56
2024-01-07 15:00:00,1,15,4.382294625529126,16.73391669579074,458.7551074389251,189.0,49.99
2024-01-07 16:00:00,1,16,-0.05030953418548911,18.46827419686647,340.7611027665342,190.13,49.7
2024-01-07 17:00:00,1,17,-1.5815519466042083,34.54996821063376,170.58788510529078,190.77,55.22
2024-01-07 18:00:00,1,18,-0.9878282436687482,29.368093316222414,6.027949759099915e-14,190.7,51.14
2024-01-07 19:00:00,1,19,-6.134283288029778,18.716187822693332,0.0,193.87,67.8
2024-01-07 20:00:00,1,20,-5.656520410411799,22.602454006078155,0.0,192.02,64.95
2024-01-07 21:00:00,1,21,0.3992592475879557,24.187310630403946,0.0,183.44,52.64
2024-01-07 22:00:00,1,22,-0.8963122082810746,26.19750640011089,0.0,176.05,52.65
2024-01-07 23:00:00,1,23,-5.496957966060679,20.80454382631561,0.0,180.9,67.09
2024-01-08 00:00:00,1,0,-1.6783896848662025,20.43138013014847,0.0,184.41,53.71
2024-01-08 01:00:00,1,1,-5.933995797450281,17.647744248120375,0.0,180.08,63.87
2024-01-08 02:00:00,1,2,-1.142454177617809,18.600852754570553,0.0,180.04,52.93
2024-01-08 03:00:00,1,3,-0.210347015391545,31.61103976448588,0.0,176.9,51.56
2024-01-08 04:00:00,1,4,-1.376436723710154,23.0224868211413,0.0,178.99,52.64
2024-01-08 05:00:00,1,5,2.2077994586187213,27.872523940473506,0.0,182.05,54.77
2024-01-08 06:00:00,1,6,-1.557563393109132,15.375369760903698,0.0,178.18,50.0
2024-01-08 07:00:00,1,7,-2.0335792987863623,16.21391732905299,177.82314352453412,181.69,52.72
2024-01-08 08:00:00,1,8,-2.974927636359424,16.470609424085985,212.8514796301477,187.71,57.33
2024-01-08 09:00:00,1,9,-0.4822032579235791,24.637968259100564,405.5448241405583,190.44,51.14
2024-01-08 10:00:00,1,10,-3.648091026946421,30.825621499075222,447.60733928028935,187.33,57.21
2024-01-08 11:00:00,1,11,-0.1147921817902362,30.709880238581167,491.9213224773867,187.81,47.97
2024-01-08 12:00:00,1,12,1.3286792155318015,31.137281008657972,640.6224197452535,188.34,50.1
2024-01-08 13:00:00,1,13,2.1992452936097395,24.811414419415524,507.4511400503243,190.21,47.36
2024-01-08 14:00:00,1,14,0.06959775948703317,28.564197588909558,493.64630026791093,187.7,50.53
2024-01-08 15:00:00,1,15,-1.2685491310460226,28.486974424509363,452.14685842685566,187.32,52.25
2024-01-08 16:00:00,1,16,-1.9389158580635897,16.719455881322432,285.7297297354064,188.67,55.0
2024-01-08 17:00:00,1,17,3.432454788937746,25.651647504647528,206.0200544544896,189.51,48.92
2024-01-08 18:00:00,1,18,-2.7497606979579876,32.161197713802196,7.623912616347773e-14,191.08,54.73
2024-01-08 19:00:00,1,19,-2.9021839351419008,22.24932366925311,0.0,188.57,59.75
2024-01-08 20:00:00,1,20,-0.6989113491322665,32.43479108748965,0.0,189.23,53.91
2024-01-08 21:00:00,1,21,-4.059153891177784,20.49347928387604,0.0,217.79,59.31
2024-01-08 22:00:00,1,22,-4.1925553183419915,26.428127949536904,0.0,181.19,61.55
2024-01-08 23:00:00,1,23,-5.288205120454309,27.582238890527528,0.0,180.32,62.24
2024-01-09 00:00:00,1,0,-3.72086623960651,32.62247404471639,0.0,178.83,59.72
2024-01-09 01:00:00,1,1,1.6249388288982196,30.204206251535687,0.0,177.01,49.05
2024-01-09 02:00:00,1,2,-5.8091865015870505,16.812900794003813,0.0,178.71,62.7
2024-01-09 03:00:00,1,3,0.8830917029239762,19.09988531645284,0.0,177.44,49.11
2024-01-09 04:00:00,1,4,-3.4816367013347342,32.34150738244085,0.0,219.44,58.36
2024-01-09 05:00:00,1,5,-3.8118206922519433,34.70308108341291,0.0,178.19,59.78
2024-01-09 06:00:00,1,6,1.7684517005403535,29.65056154075488,0.0,179.22,47.98
2024-01-09 07:00:00,1,7,-0.05253941691119435,18.876788470580323,129.42532581865316,181.47,51.04
2024-01-09 08:00:00,1,8,-4.010722847980213,31.167718655727622,228.4093242236207,188.64,58.81
2024-01-09 09:00:00,1,9,-0.4474058476651206,19.146404419287144,511.9702169857698,192.91,48.14
2024-01-09 10:00:00,1,10,-5.210123509435525,59.31629672254753,632.2269187947697,187.91,62.04
2024-01-09 11:00:00,1,11,-7.949990991095891,19.936513979397848,719.0992775947802,188.81,71.42
2024-01-09 12:00:00,1,12,-3.5738163850028997,30.804506283373865,786.1166759302379,188.09,61.25
2024-01-09 13:00:00,1,13,-6.7423022717632035,28.497536921235856,656.4890596175314,189.9,66.27
2024-01-09 14:00:00,1,14,-5.206488795898792,27.049988336225542,379.491116683202,189.46,64.27
2024-01-09 15:00:00,1,15,0.6965315678312294,19.69351826173022,347.9261638977503,190.99,49.6
2024-01-09 16:00:00,1,16,-2.926994388402993,31.1863353796967,368.67086131601786,191.98,55.75
2024-01-09 17:00:00,1,17,-1.7837346970585877,21.918711306158393,117.77447744617406,191.49,55.66
2024-01-09 18:00:00,1,18,-1.261276185763946,27.441071858872032,7.995967496015319e-14,192.03,51.9
2024-01-09 19:00:00,1,19,-0.6902435206469679,34.38224048453032,0.0,189.82,51.62
2024-01-09 20:00:00,1,20,-0.27559996197478,27.196527096690915,0.0,193.33,48.49
2024-01-09 21:00:00,1,21,-0.07473555424774636,15.0262677027038,0.0,181.3,49.57
2024-01-09 22:00:00,1,22,-3.8182653671812457,25.287601164160233,0.0,176.71,62.72
2024-01-09 23:00:00,1,23,-5.69255451048718,21.544732029023272,0.0,179.83,61.76
2024-01-10 00:00:00,1,0,-2.7994488709320904,33.64585499586672,0.0,178.8,55.41
2024-01-10 01:00:00,1,1,-0.6872859107355938,30.185913114384398,0.0,181.11,49.96
2024-01-10 02:00:00,1,2,5.2225731559387825,101.86624217351107,0.0,178.07,47.14
2024-01-10 03:00:00,1,3,-6.379735269721483,26.872904174002453,0.0,179.71,65.79
2024-01-10 04:00:00,1,4,-3.2968364254384133,21.079823730359543,0.0,180.56,56.51
2024-01-10 05:00:00,1,5,0.750938482082828,23.554523182123173,0.0,179.72,49.94
2024-01-10 06:00:00,1,6,-3.7681169498527756,26.22609192912244,0.0,177.92,53.11
2024-01-10 07:00:00,1,7,-5.443717235213677,24.848928397770074,146.97850739819805,181.46,64.66
2024-01-10 08:00:00,1,8,-3.6130552108433767,31.086200996333403,229.79514170824885,192.21,58.12
2024-01-10 09:00:00,1,9,-4.801715636424017,27.784047265512974,395.09663307865753,187.4,64.31
2024-01-10 10:00:00,1,10,-1.7998424532344044,20.090496218238535,544.4696501007642,187.32,56.91
2024-01-10 11:00:00,1,11,-1.4608206208167722,32.32038352627893,442.8134395492337,187.14,53.98
2024-01-10 12:00:00,1,12,-2.5185366796765547,27.58168141191139,603.6675119243109,189.27,55.89
2024-01-10 13:00:00,1,13,0.21117227241395353,32.05075674503355,547.4022021017644,192.34,51.99
2024-01-10 14:00:00,1,14,1.3046824480825467,25.373776732217227,579.2093031709194,195.09,50.87
2024-01-10 15:00:00,1,15,5.340972328661541,23.45586338285493,548.1858687690811,191.03,51.89
2024-01-10 16:00:00,1,16,-2.9748111374501005,29.147059013867192,365.136953685166,190.96,55.05
2024-01-10 17:00:00,1,17,1.8492484568995549,28.044368833351637,151.88896898924835,188.21,49.25
2024-01-10 18:00:00,1,18,-1.5799378668761648,17.352391825468672,7.180047614635087e-14,190.07,54.61
2024-01-10 19:00:00,1,19,-4.018337480178989,27.98972848005016,0.0,230.32,57.88
2024-01-10 20:00:00,1,20,-6.892694063552566,31.40902915967713,0.0,187.62,66.93
2024-01-10 21:00:00,1,21,-1.6304546938569369,17.372476321578375,0.0,181.34,54.83
2024-01-10 22:00:00,1,22,-4.955492843155593,30.442678040851156,0.0,179.59,60.96
2024-01-10 23:00:00,1,23,-2.7547318232047155,33.50661866987123,0.0,180.23,53.95
2024-01-11 00:00:00,1,0,-2.2183074934461584,27.62002348100831,0.0,181.57,59.01
2024-01-11 01:00:00,1,1,-3.316794782563174,34.80250441383576,0.0,183.05,57.88
2024-01-11 02:00:00,1,2,-1.0057121400530835,21.363078197593914,0.0,179.11,49.57
2024-01-11 03:00:00,1,3,-4.843913662917529,28.77260678765729,0.0,178.45,58.16
2024-01-11 04:00:00,1,4,0.6978354252082135,29.093213341644947,0.0,179.56,51.65
2024-01-11 05:00:00,1,5,1.5124108628504391,15.280700956254718,0.0,183.12,49.84
2024-01-11 06:00:00,1,6,-6.035336440862192,16.137055055312423,0.0,179.61,63.92
2024-01-11 07:00:00,1,7,-5.128293794444054,33.252015525136315,103.82698451605704,179.96,64.3
2024-01-11 08:00:00,1,8,2.1125876963085037,29.811086363714153,322.4488700005262,187.94,45.9
2024-01-11 09:00:00,1,9,-9.074007812305119,16.1392949831169,528.7062894543433,189.41,69.57
2024-01-11 10:00:00,1,10,-6.725994154104702,15.726395183489956,395.1821512537622,188.21,66.07
2024-01-11 11:00:00,1,11,-1.0484687268855206,15.154167822122897,509.6087140166525,190.53,51.82
2024-01-11 12:00:00,1,12,-0.20772710852436838,20.34204800451205,417.28993204602466,189.45,48.48
2024-01-11 13:00:00,1,13,-4.618289081652653,31.755407468253303,647.6115613703029,190.71,60.85
2024-01-11 14:00:00,1,14,-3.7269562635018705,22.657198312024818,667.6027704301251,189.22,57.09
2024-01-11 15:00:00,1,15,0.26164280936532425,31.603406434322558,526.7686250841329,187.84,53.44
2024-01-11 16:00:00,1,16,-2.931249705856467,32.255541826679405,258.3393309469828,190.64,54.58
2024-01-11 17:00:00,1,17,-4.689795249806673,34.17667511864262,113.5141590745258,193.5,63.22
2024-01-11 18:00:00,1,18,-1.4160471329106714,32.06086795103503,8.487936180783964e-14,190.31,51.78
2024-01-11 19:00:00,1,19,-2.498815015777258,28.26194778207896,0.0,189.53,56.59
2024-01-11 20:00:00,1,20,-2.222098538422471,29.361367119347506,0.0,189.97,53.06
2024-01-11 21:00:00,1,21,-5.02746286192234,32.703927893827995,0.0,177.6,65.87
2024-01-11 22:00:00,1,22,0.816613672084908,27.60512734061708,0.0,182.03,48.24
2024-01-11 23:00:00,1,23,1.3736720731032115,16.639934071219706,0.0,179.52,47.61
2024-01-12 00:00:00,1,0,1.587084576873199,30.94904861270121,0.0,181.54,51.64
2024-01-12 01:00:00,1,1,-8.410250661847003,25.24565194920276,0.0,182.1,70.9
2024-01-12 02:00:00,1,2,-4.265009179464199,20.216465873633823,0.0,178.16,62.54
2024-01-12 03:00:00,1,3,2.289150451043474,34.00752253104335,0.0,182.23,53.74
2024-01-12 04:00:00,1,4,-6.534744605830675,33.12042566523961,0.0,180.89,66.35
2024-01-12 05:00:00,1,5,4.24915247754395,19.45143016377383,0.0,180.35,50.53
2024-01-12 06:00:00,1,6,-3.235662096968153,16.745208640090706,0.0,180.35,59.29
2024-01-12 07:00:00,1,7,-2.913406643560582,28.00543847357251,140.0569195645317,181.05,54.2
2024-01-12 08:00:00,1,8,-0.7728401447001845,17.943240001318685,246.47699680134397,194.86,52.68
2024-01-12 09:00:00,1,9,0.7156121382978196,32.765136498548216,519.4472764053207,194.05,53.74
2024-01-12 10:00:00,1,10,-0.35303149293807623,15.446640966808147,522.8822958866335,187.84,51.32
2024-01-12 11:00:00,1,11,0.3139794439607999,26.412664324238225,734.5881815690694,189.78,47.84
2024-01-12 12:00:00,1,12,-1.0535251078202301,31.29321902301746,797.0279545997221,191.56,49.14
2024-01-12 13:00:00,1,13,2.895960272234534,16.737725110324046,764.7318367119381,188.08,52.06
2024-01-12 14:00:00,1,14,-2.6976701200339326,29.88395817396995,617.6493630552004,233.37,57.98
2024-01-12 15:00:00,1,15,-5.486447998428002,33.382550968539796,337.8880646220361,190.26,63.98
2024-01-12 16:00:00,1,16,-3.3741580204415422,33.163000056195855,291.66055818553036,191.45,56.93
2024-01-12 17:00:00,1,17,-4.0519633418460925,17.729038861424684,156.4047054431289,191.46,60.23
2024-01-12 18:00:00,1,18,-5.352629574614499,21.37394150376466,9.588350866069459e-14,190.12,65.38
2024-01-12 19:00:00,1,19,-0.43207235770868,27.604853245630736,0.0,188.48,50.08
2024-01-12 20:00:00,1,20,-4.426921812858234,32.19061400685689,0.0,187.89,61.27
2024-01-12 21:00:00,1,21,1.388940436996112,17.23767831566955,0.0,177.37,46.03
